Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Scenario 01,Chrome 78.0.3904.97,,2019-11-22 17:18:22,2019-11-22 17:18:37,14.537s,PASSED
,,,,,,
Test Cases/Utilities/CONSUMER/Consumer Login,Chrome 78.0.3904.97,,2019-11-22 17:18:23,2019-11-22 17:18:37,14.111s,PASSED
openBrowser,Chrome 78.0.3904.97,,2019-11-22 17:18:23,2019-11-22 17:18:26,3.194s,PASSED
maximizeWindow,Chrome 78.0.3904.97,,2019-11-22 17:18:26,2019-11-22 17:18:27,1.156s,PASSED
navigateToUrl,Chrome 78.0.3904.97,,2019-11-22 17:18:27,2019-11-22 17:18:32,4.332s,PASSED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-22 17:18:32,2019-11-22 17:18:32,0.123s,PASSED
click,Chrome 78.0.3904.97,,2019-11-22 17:18:32,2019-11-22 17:18:33,1.134s,PASSED
"Statement - If (ConsumerAccountType == ""custom"")",Chrome 78.0.3904.97,,2019-11-22 17:18:33,2019-11-22 17:18:37,3.763s,PASSED
