Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
2_Field Verification,Chrome 78.0.3904.87,,2019-11-11 14:16:47,2019-11-11 14:17:32,44.777s,ERROR
,,,,,,
Test Cases/CONSUMER/Settings/Simple/redirection_homeLinktext,Chrome 78.0.3904.87,,2019-11-11 14:16:48,2019-11-11 14:17:27,39.514s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-11 14:16:48,2019-11-11 14:16:49,1.315s,PASSED
click,Chrome 78.0.3904.87,,2019-11-11 14:16:49,2019-11-11 14:16:56,6.190s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-11 14:16:56,2019-11-11 14:17:27,31.307s,PASSED
back,Chrome 78.0.3904.87,,2019-11-11 14:17:27,2019-11-11 14:17:27,0.360s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-11 14:17:27,2019-11-11 14:17:27,0.056s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_DisplayPhoto,Chrome 78.0.3904.87,,2019-11-11 14:17:27,2019-11-11 14:17:28,0.380s,ERROR
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.146s,PASSED
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.020s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.008s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_DisplayName,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.291s,ERROR
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.001s,PASSED
clearText,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.128s,PASSED
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.001s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.005s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_FirstName,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.243s,ERROR
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.004s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.016s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_LastName,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.202s,ERROR
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.001s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:28,2019-11-11 14:17:28,0.006s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_Email,Chrome 78.0.3904.87,,2019-11-11 14:17:30,2019-11-11 14:17:30,0.196s,ERROR
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:30,2019-11-11 14:17:30,0.002s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:30,2019-11-11 14:17:30,0.009s,PASSED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/Custom/a_Profile Tab/blank_ContactNo,Chrome 78.0.3904.87,,2019-11-11 14:17:31,2019-11-11 14:17:32,1.258s,ERROR
comment,Chrome 78.0.3904.87,,2019-11-11 14:17:31,2019-11-11 14:17:31,0.001s,PASSED
setText,Chrome 78.0.3904.87,,2019-11-11 14:17:31,2019-11-11 14:17:32,1.151s,PASSED
