Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CategoryValidation,Chrome 77.0.3865.90,,2019-10-08 12:22:22,2019-10-08 12:22:40,17.684s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 77.0.3865.90,,2019-10-08 12:22:23,2019-10-08 12:22:33,10.451s,PASSED
openBrowser,Chrome 77.0.3865.90,,2019-10-08 12:22:23,2019-10-08 12:22:25,2.692s,PASSED
maximizeWindow,Chrome 77.0.3865.90,,2019-10-08 12:22:25,2019-10-08 12:22:27,1.123s,PASSED
navigateToUrl,Chrome 77.0.3865.90,,2019-10-08 12:22:27,2019-10-08 12:22:29,2.759s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 77.0.3865.90,,2019-10-08 12:22:29,2019-10-08 12:22:33,3.614s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/UI Verification_Categories/Precondition,Chrome 77.0.3865.90,,2019-10-08 12:22:33,2019-10-08 12:22:35,1.555s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:33,2019-10-08 12:22:33,0.037s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:33,2019-10-08 12:22:33,0.070s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:33,2019-10-08 12:22:34,0.539s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:34,2019-10-08 12:22:35,0.810s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:22:35,2019-10-08 12:22:37,2.144s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:35,0.087s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:35,0.122s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:35,0.539s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:35,0.040s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:35,0.090s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:22:35,2019-10-08 12:22:36,0.037s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:36,2019-10-08 12:22:36,0.074s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:22:36,2019-10-08 12:22:37,1.014s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.045s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:22:37,2019-10-08 12:22:38,1.632s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.019s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.333s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.058s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.023s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.057s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.024s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:37,0.075s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:22:37,2019-10-08 12:22:38,1.001s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:38,2019-10-08 12:22:38,0.035s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:22:38,2019-10-08 12:22:40,1.618s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:38,2019-10-08 12:22:38,0.039s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:38,2019-10-08 12:22:39,0.344s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:39,0.022s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:39,0.023s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:39,0.075s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:39,0.017s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:39,0.052s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:22:39,2019-10-08 12:22:40,1.001s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:22:40,2019-10-08 12:22:40,0.036s,PASSED
