Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CategoryValidation,Chrome 77.0.3865.90,,2019-10-07 08:33:29,2019-10-07 08:33:46,16.571s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 77.0.3865.90,,2019-10-07 08:33:29,2019-10-07 08:33:38,8.991s,PASSED
openBrowser,Chrome 77.0.3865.90,,2019-10-07 08:33:30,2019-10-07 08:33:32,2.937s,PASSED
maximizeWindow,Chrome 77.0.3865.90,,2019-10-07 08:33:32,2019-10-07 08:33:34,1.160s,PASSED
navigateToUrl,Chrome 77.0.3865.90,,2019-10-07 08:33:34,2019-10-07 08:33:35,1.558s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 77.0.3865.90,,2019-10-07 08:33:35,2019-10-07 08:33:38,3.085s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/UI Verification_Categories/Precondition,Chrome 77.0.3865.90,,2019-10-07 08:33:38,2019-10-07 08:33:40,1.551s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:38,2019-10-07 08:33:38,0.039s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:38,2019-10-07 08:33:39,0.067s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:39,2019-10-07 08:33:39,0.552s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:39,2019-10-07 08:33:40,0.776s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-07 08:33:40,2019-10-07 08:33:42,2.213s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:40,2019-10-07 08:33:40,0.117s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:40,2019-10-07 08:33:40,0.067s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:40,2019-10-07 08:33:41,0.546s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-07 08:33:41,2019-10-07 08:33:41,0.064s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-07 08:33:41,2019-10-07 08:33:41,0.119s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-07 08:33:41,2019-10-07 08:33:41,0.074s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:41,2019-10-07 08:33:41,0.078s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-07 08:33:41,2019-10-07 08:33:42,1.021s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:42,2019-10-07 08:33:42,0.037s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-07 08:33:42,2019-10-07 08:33:44,1.714s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:42,2019-10-07 08:33:42,0.024s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:42,2019-10-07 08:33:42,0.388s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:42,2019-10-07 08:33:43,0.032s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-07 08:33:43,2019-10-07 08:33:43,0.026s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-07 08:33:43,2019-10-07 08:33:43,0.091s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-07 08:33:43,2019-10-07 08:33:43,0.021s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:43,2019-10-07 08:33:43,0.077s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-07 08:33:43,2019-10-07 08:33:44,1.000s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.036s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-07 08:33:44,2019-10-07 08:33:46,1.830s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.096s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.358s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.036s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.033s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:44,0.167s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-07 08:33:44,2019-10-07 08:33:45,0.030s,PASSED
click,Chrome 77.0.3865.90,,2019-10-07 08:33:45,2019-10-07 08:33:45,0.058s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-07 08:33:45,2019-10-07 08:33:46,1.000s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-07 08:33:46,2019-10-07 08:33:46,0.043s,PASSED
