Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CategoryValidation,Chrome 77.0.3865.90,,2019-10-08 12:21:08,2019-10-08 12:21:24,16.532s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 77.0.3865.90,,2019-10-08 12:21:08,2019-10-08 12:21:17,9.466s,PASSED
openBrowser,Chrome 77.0.3865.90,,2019-10-08 12:21:08,2019-10-08 12:21:11,2.703s,PASSED
maximizeWindow,Chrome 77.0.3865.90,,2019-10-08 12:21:11,2019-10-08 12:21:12,1.139s,PASSED
navigateToUrl,Chrome 77.0.3865.90,,2019-10-08 12:21:12,2019-10-08 12:21:14,1.773s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 77.0.3865.90,,2019-10-08 12:21:14,2019-10-08 12:21:17,3.599s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/UI Verification_Categories/Precondition,Chrome 77.0.3865.90,,2019-10-08 12:21:17,2019-10-08 12:21:19,1.502s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:18,2019-10-08 12:21:18,0.036s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:18,2019-10-08 12:21:18,0.082s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:18,2019-10-08 12:21:18,0.560s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:18,2019-10-08 12:21:19,0.724s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:21:19,2019-10-08 12:21:21,2.090s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:19,2019-10-08 12:21:19,0.028s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:19,2019-10-08 12:21:19,0.057s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:19,2019-10-08 12:21:20,0.570s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:21:20,2019-10-08 12:21:20,0.048s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:21:20,2019-10-08 12:21:20,0.095s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:21:20,2019-10-08 12:21:20,0.046s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:20,2019-10-08 12:21:20,0.084s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:21:20,2019-10-08 12:21:21,1.018s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:21,2019-10-08 12:21:21,0.033s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:21:21,2019-10-08 12:21:23,1.607s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:21,2019-10-08 12:21:21,0.028s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:21,2019-10-08 12:21:21,0.360s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:21,2019-10-08 12:21:21,0.025s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:21:21,2019-10-08 12:21:22,0.025s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:21:22,2019-10-08 12:21:22,0.058s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:21:22,2019-10-08 12:21:22,0.017s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:22,2019-10-08 12:21:22,0.062s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:21:22,2019-10-08 12:21:23,1.000s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.026s,PASSED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Categories/Category UI/Simple/05_UploadImageMandatory,Chrome 77.0.3865.90,Main category - no parent selected,2019-10-08 12:21:23,2019-10-08 12:21:24,1.621s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.032s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.311s,FAILED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.032s,PASSED
clearText,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.029s,PASSED
setText,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.068s,PASSED
scrollToElement,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.016s,PASSED
click,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:23,0.056s,PASSED
delay,Chrome 77.0.3865.90,,2019-10-08 12:21:23,2019-10-08 12:21:24,1.007s,PASSED
waitForElementVisible,Chrome 77.0.3865.90,,2019-10-08 12:21:24,2019-10-08 12:21:24,0.052s,PASSED
