Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
3_UI Verification - Add Delivery,Chrome 78.0.3904.87,,2019-11-04 09:13:47,2019-11-04 09:15:22,1m - 35.651s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 78.0.3904.87,,2019-11-04 09:13:47,2019-11-04 09:13:58,11.178s,PASSED
openBrowser,Chrome 78.0.3904.87,,2019-11-04 09:13:48,2019-11-04 09:13:51,3.254s,PASSED
maximizeWindow,Chrome 78.0.3904.87,,2019-11-04 09:13:51,2019-11-04 09:13:52,1.152s,PASSED
navigateToUrl,Chrome 78.0.3904.87,,2019-11-04 09:13:52,2019-11-04 09:13:55,2.531s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 78.0.3904.87,,2019-11-04 09:13:55,2019-11-04 09:13:58,3.706s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/navigate_Delivery2.0,Chrome 78.0.3904.87,,2019-11-04 09:13:58,2019-11-04 09:14:02,3.457s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:13:58,2019-11-04 09:13:58,0.041s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 09:13:58,2019-11-04 09:13:59,0.527s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:13:59,2019-11-04 09:13:59,0.046s,PASSED
delay,Chrome 78.0.3904.87,,2019-11-04 09:13:59,2019-11-04 09:14:01,2.020s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 09:14:01,2019-11-04 09:14:02,0.673s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/Complex/TC020,Chrome 78.0.3904.87,,2019-11-04 09:14:02,2019-11-04 09:14:05,2.909s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:02,2019-11-04 09:14:02,0.042s,PASSED
delay,Chrome 78.0.3904.87,,2019-11-04 09:14:02,2019-11-04 09:14:04,2.006s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 09:14:04,2019-11-04 09:14:04,0.510s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:04,2019-11-04 09:14:05,0.236s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0/UI/TC001,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.179s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.032s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.021s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0/UI/TC002,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.163s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.023s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.030s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0/UI/TC003,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.156s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.028s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 09:14:05,2019-11-04 09:14:05,0.024s,PASSED
,,,,,,
