Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UI Verification - List,Chrome 78.0.3904.87,,2019-11-04 08:34:50,2019-11-04 08:35:26,36.392s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 78.0.3904.87,,2019-11-04 08:34:50,2019-11-04 08:35:12,22.321s,PASSED
openBrowser,Chrome 78.0.3904.87,,2019-11-04 08:34:50,2019-11-04 08:34:53,3.022s,PASSED
maximizeWindow,Chrome 78.0.3904.87,,2019-11-04 08:34:53,2019-11-04 08:34:54,1.183s,PASSED
navigateToUrl,Chrome 78.0.3904.87,,2019-11-04 08:34:54,2019-11-04 08:35:06,11.527s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 78.0.3904.87,,2019-11-04 08:35:06,2019-11-04 08:35:12,6.312s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/navigate_Delivery2.0,Chrome 78.0.3904.87,,2019-11-04 08:35:12,2019-11-04 08:35:16,3.790s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:12,2019-11-04 08:35:12,0.032s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 08:35:12,2019-11-04 08:35:13,0.580s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:13,2019-11-04 08:35:13,0.147s,PASSED
delay,Chrome 78.0.3904.87,,2019-11-04 08:35:13,2019-11-04 08:35:15,2.015s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 08:35:15,2019-11-04 08:35:16,0.863s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC005,Chrome 78.0.3904.87,,2019-11-04 08:35:16,2019-11-04 08:35:17,0.625s,FAILED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:16,2019-11-04 08:35:17,0.455s,FAILED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.044s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC006,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.179s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.072s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.025s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC007,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.156s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.025s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.029s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC008,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.487s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.023s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:17,0.382s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC009,Chrome 78.0.3904.87,,2019-11-04 08:35:17,2019-11-04 08:35:18,0.227s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:18,2019-11-04 08:35:18,0.022s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:35:18,2019-11-04 08:35:18,0.116s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC010,Chrome 78.0.3904.87,,2019-11-04 08:35:18,2019-11-04 08:35:18,0.244s,PASSED
