Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UI Verification - List,Chrome 78.0.3904.87,,2019-11-04 08:28:47,2019-11-04 08:29:19,32.003s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 78.0.3904.87,,2019-11-04 08:28:47,2019-11-04 08:29:11,24.075s,PASSED
openBrowser,Chrome 78.0.3904.87,,2019-11-04 08:28:48,2019-11-04 08:28:51,2.994s,PASSED
maximizeWindow,Chrome 78.0.3904.87,,2019-11-04 08:28:51,2019-11-04 08:28:52,1.147s,PASSED
navigateToUrl,Chrome 78.0.3904.87,,2019-11-04 08:28:52,2019-11-04 08:29:04,12.036s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 78.0.3904.87,,2019-11-04 08:29:04,2019-11-04 08:29:11,7.535s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/navigate_Delivery2.0,Chrome 78.0.3904.87,,2019-11-04 08:29:11,2019-11-04 08:29:15,3.264s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:11,2019-11-04 08:29:11,0.040s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 08:29:11,2019-11-04 08:29:12,0.494s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:12,2019-11-04 08:29:12,0.039s,PASSED
delay,Chrome 78.0.3904.87,,2019-11-04 08:29:12,2019-11-04 08:29:14,2.021s,PASSED
click,Chrome 78.0.3904.87,,2019-11-04 08:29:14,2019-11-04 08:29:15,0.500s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC005,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.680s,FAILED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.491s,FAILED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.045s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC006,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.177s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.074s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:15,0.029s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC007,Chrome 78.0.3904.87,,2019-11-04 08:29:15,2019-11-04 08:29:16,0.157s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:16,2019-11-04 08:29:16,0.024s,PASSED
verifyElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:16,2019-11-04 08:29:16,0.025s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC008,Chrome 78.0.3904.87,,2019-11-04 08:29:16,2019-11-04 08:29:16,0.226s,PASSED
waitForElementVisible,Chrome 78.0.3904.87,,2019-11-04 08:29:16,2019-11-04 08:29:16,0.025s,PASSED
