Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UI Verification - List,Chrome 78.0.3904.70,,2019-10-30 15:14:57,2019-10-30 15:16:04,1m - 6.848s,FAILED
,,,,,,
Test Cases/Utilities/ADMIN/Admin Login,Chrome 78.0.3904.70,,2019-10-30 15:14:58,2019-10-30 15:15:16,17.660s,PASSED
openBrowser,Chrome 78.0.3904.70,,2019-10-30 15:14:58,2019-10-30 15:15:01,3.082s,PASSED
maximizeWindow,Chrome 78.0.3904.70,,2019-10-30 15:15:01,2019-10-30 15:15:02,1.154s,PASSED
navigateToUrl,Chrome 78.0.3904.70,,2019-10-30 15:15:02,2019-10-30 15:15:07,4.899s,PASSED
"Statement - If (AdminAccountType == ""custom"")",Chrome 78.0.3904.70,,2019-10-30 15:15:07,2019-10-30 15:15:16,8.203s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/navigate_Delivery2.0,Chrome 78.0.3904.70,,2019-10-30 15:15:16,2019-10-30 15:15:22,6.604s,PASSED
waitForElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:16,2019-10-30 15:15:16,0.370s,PASSED
click,Chrome 78.0.3904.70,,2019-10-30 15:15:16,2019-10-30 15:15:19,3.016s,PASSED
waitForElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:19,2019-10-30 15:15:19,0.220s,PASSED
click,Chrome 78.0.3904.70,,2019-10-30 15:15:19,2019-10-30 15:15:22,2.796s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC005,Chrome 78.0.3904.70,,2019-10-30 15:15:22,2019-10-30 15:15:23,0.695s,FAILED
waitForElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:22,2019-10-30 15:15:23,0.518s,FAILED
verifyElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:23,2019-10-30 15:15:23,0.041s,PASSED
,,,,,,
Test Cases/ADMIN/Features Control/Delivery 2.0/Delivery 2.0 List Page/UI/TC006,Chrome 78.0.3904.70,,2019-10-30 15:15:23,2019-10-30 15:15:23,0.237s,PASSED
waitForElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:23,2019-10-30 15:15:23,0.097s,PASSED
verifyElementVisible,Chrome 78.0.3904.70,,2019-10-30 15:15:23,2019-10-30 15:15:23,0.036s,PASSED
,,,,,,
