Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Checkout_DefaultFlow,Chrome 78.0.3904.97,,2019-11-13 15:53:20,2019-11-13 15:55:41,2m - 21.394s,FAILED
,,,,,,
Test Cases/Utilities/CONSUMER/Consumer Login,Chrome 78.0.3904.97,,2019-11-13 15:53:21,2019-11-13 15:53:47,25.810s,FAILED
openBrowser,Chrome 78.0.3904.97,,2019-11-13 15:53:21,2019-11-13 15:53:25,3.474s,PASSED
maximizeWindow,Chrome 78.0.3904.97,,2019-11-13 15:53:25,2019-11-13 15:53:26,1.155s,PASSED
navigateToUrl,Chrome 78.0.3904.97,,2019-11-13 15:53:26,2019-11-13 15:53:27,0.826s,PASSED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:53:27,2019-11-13 15:53:39,11.802s,FAILED
click,Chrome 78.0.3904.97,,2019-11-13 15:53:39,2019-11-13 15:53:47,8.045s,FAILED
,,,,,,
Test Cases/CONSUMER/Checkout Scenario/search_Item,Chrome 78.0.3904.97,,2019-11-13 15:53:47,2019-11-13 15:54:36,49.455s,FAILED
comment,Chrome 78.0.3904.97,,2019-11-13 15:53:47,2019-11-13 15:53:47,0.023s,PASSED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:53:47,2019-11-13 15:53:55,8.334s,FAILED
setText,Chrome 78.0.3904.97,,2019-11-13 15:53:55,2019-11-13 15:54:04,8.647s,FAILED
click,Chrome 78.0.3904.97,,2019-11-13 15:54:04,2019-11-13 15:54:12,8.064s,FAILED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:54:12,2019-11-13 15:54:20,8.039s,FAILED
verifyElementText,Chrome 78.0.3904.97,,2019-11-13 15:54:20,2019-11-13 15:54:28,8.061s,FAILED
click,Chrome 78.0.3904.97,,2019-11-13 15:54:28,2019-11-13 15:54:36,8.071s,FAILED
,,,,,,
Test Cases/CONSUMER/Checkout Scenario/AddItem_to_EvaluationWidget,Chrome 78.0.3904.97,,2019-11-13 15:54:36,2019-11-13 15:55:17,40.524s,FAILED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:54:36,2019-11-13 15:54:44,8.039s,FAILED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:54:44,2019-11-13 15:54:53,8.050s,FAILED
comment,Chrome 78.0.3904.97,,2019-11-13 15:54:53,2019-11-13 15:54:53,0.002s,PASSED
setText,Chrome 78.0.3904.97,,2019-11-13 15:54:53,2019-11-13 15:55:01,8.063s,FAILED
Statement - price = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CONSUMER/Item Details Page/textlabel_price)),Chrome 78.0.3904.97,,2019-11-13 15:55:01,2019-11-13 15:55:09,8.055s,FAILED
"Statement - quantity = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CONSUMER/Item Details Page/domainUpDown_Quantity), ""value"")",Chrome 78.0.3904.97,,2019-11-13 15:55:09,2019-11-13 15:55:17,8.081s,FAILED
Statement - intprice = new java.math.BigDecimal(price),Chrome 78.0.3904.97,,2019-11-13 15:55:17,2019-11-13 15:55:17,0.014s,PASSED
,,,,,,
Test Cases/CONSUMER/Checkout Scenario/OrderNow_EvaluationTable,Chrome 78.0.3904.97,,2019-11-13 15:55:17,2019-11-13 15:55:41,24.325s,FAILED
comment,Chrome 78.0.3904.97,,2019-11-13 15:55:17,2019-11-13 15:55:17,0.002s,PASSED
waitForElementVisible,Chrome 78.0.3904.97,,2019-11-13 15:55:17,2019-11-13 15:55:25,8.044s,FAILED
verifyElementText,Chrome 78.0.3904.97,,2019-11-13 15:55:25,2019-11-13 15:55:33,8.053s,FAILED
click,Chrome 78.0.3904.97,,2019-11-13 15:55:33,2019-11-13 15:55:41,8.109s,FAILED
,,,,,,
Test Cases/CONSUMER/Checkout Scenario/Checkout_DefaultFlow,Chrome 78.0.3904.97,,2019-11-13 15:55:41,2019-11-13 15:55:41,0.410s,ERROR
"Statement - df = new java.text.DecimalFormat(#,###.00)",Chrome 78.0.3904.97,,2019-11-13 15:55:41,2019-11-13 15:55:41,0.019s,PASSED
Statement - subtotal = subtotal = df.format(subtotal),Chrome 78.0.3904.97,,2019-11-13 15:55:41,2019-11-13 15:55:41,0.001s,PASSED
