Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Custom Field,,,2019-10-08 10:39:38,2019-10-08 10:39:43,4.507s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Checkbox NM,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.603s,FAILED
waitForElementVisible,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.326s,FAILED
click,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.014s,FAILED
waitForElementVisible,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.009s,FAILED
click,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.007s,FAILED
waitForElementVisible,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.007s,FAILED
click,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.020s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Checkbox,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.196s,FAILED
waitForElementVisible,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.045s,FAILED
click,,,2019-10-08 10:39:39,2019-10-08 10:39:39,0.006s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_DateTime,,,2019-10-08 10:39:39,2019-10-08 10:39:40,0.126s,FAILED
waitForElementVisible,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.008s,FAILED
click,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.005s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Dropdown NM,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.362s,FAILED
waitForElementVisible,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.006s,FAILED
click,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.006s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Dropdown,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.111s,FAILED
waitForElementVisible,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.005s,FAILED
click,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.004s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Email,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.216s,FAILED
waitForElementVisible,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.005s,FAILED
click,,,2019-10-08 10:39:40,2019-10-08 10:39:40,0.005s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_EmbedVideo,,,2019-10-08 10:39:40,2019-10-08 10:39:41,0.138s,FAILED
waitForElementVisible,,,2019-10-08 10:39:40,2019-10-08 10:39:41,0.047s,FAILED
click,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.004s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_HyperlinkURL,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.146s,FAILED
waitForElementVisible,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.054s,FAILED
click,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.005s,FAILED
,,,,,,
Test Cases/ADMIN/Content Mgmt/Custom Fields Page/Add Custom Item Fields/Add_Location,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.279s,FAILED
waitForElementVisible,,,2019-10-08 10:39:41,2019-10-08 10:39:41,0.004s,FAILED
