Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
UI_Settings,,,2019-09-17 11:11:27,2019-09-17 11:11:34,7.785s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/24_textfieldAddress,,,2019-09-17 11:11:27,2019-09-17 11:11:28,0.782s,FAILED
waitForElementVisible,,,2019-09-17 11:11:27,2019-09-17 11:11:28,0.418s,FAILED
verifyElementVisible,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.035s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/25_textlabelCountry,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.200s,FAILED
waitForElementVisible,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.025s,FAILED
verifyElementVisible,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.018s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/26_dropdownCountry,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.197s,FAILED
waitForElementVisible,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.011s,FAILED
verifyElementVisible,,,2019-09-17 11:11:28,2019-09-17 11:11:28,0.034s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/27_textlabelState,,,2019-09-17 11:11:28,2019-09-17 11:11:29,0.271s,FAILED
waitForElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.008s,FAILED
verifyElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.019s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/28_textfieldState,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.185s,FAILED
waitForElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.005s,FAILED
verifyElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.004s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/29_textlabelCity,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.193s,FAILED
waitForElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.007s,FAILED
verifyElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.007s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/30_textfieldCity,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.180s,FAILED
waitForElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.006s,FAILED
verifyElementVisible,,,2019-09-17 11:11:29,2019-09-17 11:11:29,0.008s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/32_textfieldPostalCode,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.213s,FAILED
waitForElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.006s,FAILED
verifyElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.007s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/31_textlabelPostalCode,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.151s,FAILED
waitForElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.007s,FAILED
verifyElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.008s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/33_buttonPrevious,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.229s,FAILED
waitForElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.006s,FAILED
scrollToElement,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.020s,FAILED
verifyElementVisible,,,2019-09-17 11:11:30,2019-09-17 11:11:30,0.007s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/34_buttonAdd,,,2019-09-17 11:11:31,2019-09-17 11:11:31,0.369s,FAILED
waitForElementVisible,,,2019-09-17 11:11:31,2019-09-17 11:11:31,0.007s,FAILED
scrollToElement,,,2019-09-17 11:11:31,2019-09-17 11:11:31,0.012s,FAILED
verifyElementVisible,,,2019-09-17 11:11:31,2019-09-17 11:11:31,0.161s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/Simple/dataInput_Addresstab,,,2019-09-17 11:11:31,2019-09-17 11:11:32,1.285s,FAILED
waitForElementVisible,,,2019-09-17 11:11:31,2019-09-17 11:11:31,0.007s,FAILED
comment,,,2019-09-17 11:11:31,2019-09-17 11:11:32,0.024s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.018s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.001s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.007s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.002s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.004s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.000s,PASSED
selectOptionByLabel,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.063s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.001s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.008s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.001s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.360s,FAILED
comment,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.001s,PASSED
setText,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.004s,FAILED
scrollToElement,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.203s,FAILED
click,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.012s,FAILED
waitForElementVisible,,,2019-09-17 11:11:32,2019-09-17 11:11:32,0.006s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/18_buttonAddDeliveryAddress,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.238s,FAILED
waitForElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.005s,FAILED
verifyElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.003s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/35_buttonDelete,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.250s,FAILED
waitForElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.006s,FAILED
verifyElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.003s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/36_textlabelDelete,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.343s,FAILED
waitForElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.003s,FAILED
click,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.002s,FAILED
waitForElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.004s,FAILED
verifyElementVisible,,,2019-09-17 11:11:33,2019-09-17 11:11:33,0.003s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/37_buttonOkay,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.107s,FAILED
waitForElementVisible,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.005s,FAILED
verifyElementVisible,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.008s,FAILED
,,,,,,
Test Cases/CONSUMER/Settings/UI/38_buttonCancel,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.259s,FAILED
waitForElementVisible,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.005s,FAILED
verifyElementVisible,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.015s,FAILED
click,,,2019-09-17 11:11:34,2019-09-17 11:11:34,0.005s,FAILED
